iter	RMSE	R2
3396	0.3198771592	0.980105209
3397	0.3198452011	0.9801091841
3398	0.3197597923	0.9801198056
3399	0.3196958378	0.9801277572
3400	0.3195965004	0.9801401049
3401	0.3195689724	0.9801435259
3402	0.3194883865	0.9801535391
3403	0.3194824008	0.9801542828
3404	0.3193832395	0.9801666003
3405	0.3193651921	0.9801688417
3406	0.3192565436	0.9801823326
3407	0.3192211227	0.9801867298
3408	0.3191893736	0.9801906708
3409	0.3191289956	0.9801981644
3410	0.3190882383	0.980203222
3411	0.3190751392	0.9802048473
3412	0.319050948	0.9802078488
3413	0.3189991272	0.9802142777
3414	0.3189233403	0.9802236778
3415	0.3189175978	0.98022439
3416	0.3188252758	0.9802358378
3417	0.3187882733	0.9802404252
3418	0.3187098103	0.9802501508
3419	0.3186869907	0.9802529789
3420	0.3185997123	0.9802637936
3421	0.3185393586	0.9802712703
3422	0.3184846482	0.9802780467
3423	0.3184375523	0.980283879
3424	0.3183778159	0.9802912755
3425	0.3183186363	0.9802986017
3426	0.3181880696	0.9803147605
3427	0.3181559054	0.98031874
3428	0.3181244128	0.9803226361
3429	0.3179647784	0.9803423793
3430	0.3179369533	0.9803458197
3431	0.3178747593	0.9803535083
3432	0.3177802733	0.9803651861
3433	0.3177376735	0.98037045
3434	0.3176805341	0.9803775094
3435	0.317625683	0.9803842849
3436	0.3176147907	0.9803856303
3437	0.3175564475	0.9803928356
3438	0.317472336	0.980403221
3439	0.3173945888	0.9804128181
3440	0.3173596136	0.9804171347
3441	0.31724394	0.9804314075
3442	0.3172133347	0.980435183
3443	0.3171890129	0.980438183
3444	0.3171303734	0.9804454152
3445	0.3170823156	0.9804513414
3446	0.3170057636	0.9804607794
3447	0.3169675245	0.980465493
3448	0.316922872	0.9804709964
3449	0.3168669847	0.9804778834
3450	0.3167531204	0.9804919112
3451	0.3167426061	0.9804932063
3452	0.3167025628	0.9804981381
3453	0.3166909904	0.9804995633
3454	0.3166713773	0.9805019786
3455	0.3166447227	0.9805052608
3456	0.3166087678	0.9805096878
3457	0.31655037	0.980516877
3458	0.3164768749	0.980525923
3459	0.3164076746	0.9805344384
3460	0.3163609943	0.9805401816
3461	0.3163143244	0.9805459226
3462	0.3162098302	0.9805587738
3463	0.3161877242	0.9805614919
3464	0.3161316792	0.9805683823
3465	0.3160960623	0.9805727606
3466	0.316073195	0.9805755713
3467	0.3159973729	0.9805848896
3468	0.3159490354	0.9805908289
3469	0.3158876837	0.980598366
3470	0.3158420635	0.9806039696
3471	0.3157480478	0.9806155149
3472	0.3156894765	0.9806227059
3473	0.3156443257	0.9806282483
3474	0.3155612916	0.9806384389
3475	0.3154043224	0.9806576961
3476	0.3153885865	0.9806596261
3477	0.3153030935	0.9806701099
3478	0.3152868783	0.9806720981
3479	0.3152114893	0.98068134
3480	0.3151270956	0.9806916833
3481	0.3150835489	0.9806970193
3482	0.3149725717	0.9807106145
3483	0.3149274895	0.9807161359
3484	0.3148474335	0.9807259387
3485	0.3148374031	0.9807271668
3486	0.3147413249	0.9807389279
3487	0.3146948672	0.9807446135
3488	0.3146528763	0.9807497518
3489	0.3145815675	0.9807584761
3490	0.3145553825	0.9807616792
3491	0.3144148552	0.9807788648
3492	0.3143541983	0.9807862803
3493	0.3143129086	0.9807913274
3494	0.3142640309	0.980797301
3495	0.314188443	0.9808065373
3496	0.3141223494	0.9808146117
3497	0.3140675169	0.980821309
3498	0.3139803116	0.980831958
3499	0.3139020599	0.9808415111
3500	0.3137547814	0.9808594847
3501	0.3136583031	0.9808712541
3502	0.3135553236	0.9808838127
3503	0.3135089773	0.9808894633
3504	0.3134128664	0.9809011788
3505	0.3133113353	0.980913551
3506	0.3132669542	0.9809189579
3507	0.313248198	0.9809212427
3508	0.313218149	0.9809249029
3509	0.31314859	0.9809333743
3510	0.313016829	0.9809494159
3511	0.3129536256	0.9809571084
3512	0.3128755126	0.9809666134
3513	0.3128353532	0.9809714992
3514	0.3127638178	0.9809802006
3515	0.3126801	0.9809903813
3516	0.3126232169	0.9809972972
3517	0.3125169033	0.9810102195
3518	0.3124945969	0.9810129303
3519	0.3124082441	0.9810234223
3520	0.3123405716	0.9810316427
3521	0.3123169274	0.9810345144
3522	0.3122102376	0.9810474697
3523	0.3121650707	0.9810529529
3524	0.3121554996	0.9810541148
3525	0.3120498444	0.9810669378
3526	0.3120182899	0.9810707667
3527	0.3119823741	0.9810751242
3528	0.3119579418	0.9810780882
3529	0.3118686983	0.9810889129
3530	0.3118074894	0.9810963353
3531	0.3117672846	0.9811012099
3532	0.3116474598	0.9811157343
3533	0.3116028187	0.9811211439
3534	0.311509104	0.9811324979
3535	0.3114806811	0.9811359408
3536	0.3114481178	0.9811398848
3537	0.3114104151	0.9811444508
3538	0.3113514595	0.9811515895
3539	0.3112526813	0.9811635471
3540	0.3112103227	0.9811686737
3541	0.3111809627	0.9811722267
3542	0.3111633009	0.9811743639
3543	0.3111581055	0.9811749925
3544	0.3111208099	0.981179505
3545	0.3110915611	0.9811830435
3546	0.3109801443	0.9811965196
3547	0.310976853	0.9811969176
3548	0.3109099473	0.9812050076
3549	0.3108611658	0.981210905
3550	0.3108127188	0.981216761
3551	0.3107727769	0.9812215883
3552	0.3107085913	0.9812293443
3553	0.3106580101	0.9812354552
3554	0.3105856544	0.9812441952
3555	0.3105677289	0.9812463601
3556	0.3104818152	0.9812567345
3557	0.3104050144	0.981266006
3558	0.3103273429	0.9812753803
3559	0.3102944121	0.981279354
3560	0.3102638903	0.9812830368
3561	0.3102298097	0.9812871484
3562	0.3100946966	0.9813034447
3563	0.310067936	0.9813066715
3564	0.3099938545	0.9813156029
3565	0.309991154	0.9813159284
3566	0.3098035249	0.9813385395
3567	0.3097956815	0.9813394844
3568	0.3097665847	0.9813429895
3569	0.3096965061	0.9813514301
3570	0.3096587968	0.9813559712
3571	0.3096372656	0.9813585639
3572	0.3095888245	0.9813643961
3573	0.3095007652	0.981374996
3574	0.3094256004	0.9813840414
3575	0.3094060663	0.9813863918
3576	0.3093008208	0.9813990526
3577	0.3092540018	0.9814046834
3578	0.309169088	0.9814148937
3579	0.3091124276	0.9814217051
3580	0.3090585571	0.98142818
3581	0.3090218958	0.9814325858
3582	0.3089853309	0.9814369795
3583	0.3089216807	0.9814446266
3584	0.3089117608	0.9814458183
3585	0.3088517804	0.9814530228
3586	0.308793118	0.9814600676
3587	0.3087838379	0.981461182
3588	0.3087101317	0.9814700313
3589	0.3086820254	0.9814734052
3590	0.3086383951	0.9814786421
3591	0.3085704391	0.9814867973
3592	0.3085654367	0.9814873975
3593	0.3085491652	0.9814893499
3594	0.3084848701	0.9814970635
3595	0.3084141066	0.9815055514
3596	0.3084035261	0.9815068203
3597	0.3083666839	0.9815112385
3598	0.3082636742	0.9815235887
3599	0.3082588164	0.981524171
3600	0.3082132064	0.981529638
3601	0.3081547002	0.9815366496
3602	0.3080597463	0.9815480263
3603	0.3079967511	0.981555572
3604	0.3079643431	0.9815594533
3605	0.3079466768	0.9815615689
3606	0.3079160591	0.9815652352
3607	0.3078872401	0.9815686858
3608	0.3078323064	0.9815752623
3609	0.3077470606	0.9815854654
3610	0.3077283145	0.9815877087
3611	0.3077220968	0.9815884528
3612	0.3076096018	0.9816019118
3613	0.3075778766	0.9816057066
3614	0.3075355163	0.9816107729
3615	0.3074931391	0.9816158404
3616	0.3073736056	0.9816301308
3617	0.3073584529	0.9816319419
3618	0.3072959483	0.9816394119
3619	0.3072477283	0.9816451736
3620	0.3072403621	0.9816460537
3621	0.3072255012	0.9816478292
3622	0.3071910619	0.9816519434
3623	0.3071188368	0.9816605702
3624	0.3069427783	0.9816815906
3625	0.3068612312	0.9816913228
3626	0.3068541722	0.9816921652
3627	0.3067821475	0.9817007586
3628	0.3067475817	0.981704882
3629	0.3067055609	0.9817098941
3630	0.3066342281	0.9817184008
3631	0.3066055301	0.9817218226
3632	0.3064824675	0.9817364923
3633	0.3064447968	0.9817409817
3634	0.3063197355	0.9817558818
3635	0.3062418989	0.9817651524
3636	0.3061572717	0.9817752291
3637	0.3061231608	0.9817792899
3638	0.3060874825	0.9817835369
3639	0.306054028	0.9817875187
3640	0.3059813433	0.9817961682
3641	0.3058132507	0.9818161635
3642	0.3057247555	0.9818266859
3643	0.3056762524	0.9818324518
3644	0.3055731203	0.9818447088
3645	0.305531895	0.9818496072
3646	0.3054704885	0.9818569023
3647	0.3054021437	0.9818650199
3648	0.3053464645	0.9818716319
3649	0.3052835514	0.9818791014
3650	0.3052649383	0.981881311
3651	0.3052491859	0.9818831808
3652	0.305238517	0.9818844472
3653	0.3051630431	0.9818934047
3654	0.3050951743	0.9819014577
3655	0.305057829	0.9819058881
3656	0.3049783968	0.9819153098
3657	0.3049330536	0.9819206869
3658	0.3049093932	0.9819234924
3659	0.3048126692	0.9819349591
3660	0.3047594521	0.9819412665
3661	0.3046883414	0.981949693
3662	0.3046382607	0.9819556262
3663	0.3046008008	0.9819600636
3664	0.3045704809	0.9819636548
3665	0.3045180492	0.9819698642
3666	0.3044260869	0.9819807525
3667	0.3044183989	0.9819816626
3668	0.3043591421	0.9819886767
3669	0.3043286632	0.9819922838
3670	0.3042827219	0.9819977203
3671	0.3042470126	0.9820019454
3672	0.3042209013	0.9820050345
3673	0.304162711	0.9820119179
3674	0.3040890987	0.9820206237
3675	0.3040688308	0.9820230203
3676	0.3040025377	0.9820308581
3677	0.3038899916	0.9820441605
3678	0.3038164459	0.9820528506
3679	0.3037467097	0.9820610886
3680	0.3036936409	0.9820673564
3681	0.303565991	0.9820824283
3682	0.3034459543	0.9820965955
3683	0.3034358878	0.9820977834
3684	0.3033312135	0.9821101324
3685	0.3032606949	0.9821184496
3686	0.3031693451	0.9821292207
3687	0.3031422413	0.9821324159
3688	0.3030986344	0.982137556
3689	0.3030525009	0.9821429932
3690	0.303046415	0.9821437104
3691	0.3029813745	0.9821513743
3692	0.3028123487	0.9821712833
3693	0.302760917	0.9821773391
3694	0.3026788397	0.9821870011
3695	0.3026343499	0.9821922373
3696	0.3026330654	0.9821923884
3697	0.3026018054	0.9821960671
3698	0.302564661	0.9822004377
3699	0.3025000773	0.9822080356
3700	0.3024463599	0.982214354
3701	0.3024239124	0.982216994
3702	0.3023639104	0.9822240497
3703	0.3023057145	0.9822308917
3704	0.3022408418	0.9822385172
3705	0.3021291556	0.9822516414
3706	0.3020309087	0.9822631824
3707	0.3019955431	0.9822673359
3708	0.3018168134	0.9822883191
3709	0.3017190123	0.9822997959
3710	0.3016933566	0.9823028059
3711	0.3016385836	0.9823092312
3712	0.3015318531	0.9823217483
3713	0.3015056497	0.9823248207
3714	0.3014720559	0.9823287592
3715	0.301400666	0.9823371274
3716	0.3013694245	0.9823407889
3717	0.3013078636	0.9823480027
3718	0.3012669315	0.9823527983
3719	0.3011874019	0.9823621143
3720	0.301119065	0.9823701171
3721	0.3010566172	0.9823774287
3722	0.3010449815	0.9823787909
3723	0.3009399942	0.9823910793
3724	0.3009153548	0.9823939627
3725	0.3008266566	0.9824043403
3726	0.3007785264	0.9824099702
3727	0.3007348761	0.9824150753
3728	0.3006021526	0.9824305934
3729	0.3005495239	0.9824367449
3730	0.3004670247	0.9824463856
3731	0.3004249915	0.9824512965
3732	0.3003796714	0.9824565907
3733	0.300330636	0.982462318
3734	0.3001712927	0.9824809226
3735	0.3001298438	0.9824857605
3736	0.3001163436	0.9824873361
3737	0.3000731709	0.9824923742
3738	0.3000516106	0.98249489
3739	0.3000110476	0.9824996226
3740	0.2999250657	0.9825096522
3741	0.2999053536	0.9825119512
3742	0.2998783752	0.9825150974
3743	0.2997793213	0.9825266465
3744	0.2997419012	0.9825310084
3745	0.2996769469	0.9825385787
3746	0.2996625519	0.9825402562
3747	0.2996160203	0.982545678
3748	0.2995596317	0.9825522473
3749	0.2994726732	0.9825623756
3750	0.2994400259	0.9825661774
3751	0.2993525166	0.9825763657
3752	0.2992476178	0.9825885747
3753	0.2991693808	0.9825976778
3754	0.2990318726	0.9826136715
3755	0.2989936308	0.9826181181
3756	0.2989439458	0.9826238945
3757	0.298910933	0.982627732
3758	0.2988620474	0.9826334139
3759	0.2987839036	0.9826424944
3760	0.2987431236	0.9826472322
3761	0.2987351217	0.9826481618
3762	0.2986312823	0.9826602226
3763	0.2985447496	0.98267027
3764	0.2984797267	0.982677818
3765	0.2983836793	0.9826889644
3766	0.298308693	0.9826976641
3767	0.2982200515	0.9827079452
3768	0.2981972101	0.982710594
3769	0.2981666351	0.9827141393
3770	0.2981003621	0.9827218227
3771	0.298087635	0.982723298
3772	0.2980247202	0.9827305901
3773	0.2979650673	0.9827375027
3774	0.2979455022	0.9827397696
3775	0.2978485147	0.9827510049
3776	0.2978191378	0.9827544073
3777	0.2977319623	0.9827645019
3778	0.2976396214	0.9827751913
3779	0.2976359583	0.9827756153
3780	0.2976199413	0.9827774691
3781	0.297549511	0.9827856193
3782	0.297522857	0.9827887033
3783	0.2974351313	0.9827988514
3784	0.2973873667	0.9828043756
3785	0.2973158596	0.982812644
3786	0.2973038684	0.9828140304
3787	0.2972595252	0.9828191566
3788	0.2971863652	0.9828276125
3789	0.2971815893	0.9828281644
3790	0.2971474808	0.9828321059
3791	0.2970481317	0.9828435839
3792	0.2970402243	0.9828444973
3793	0.2969788372	0.9828515874
3794	0.2968728183	0.9828638288
3795	0.2968415233	0.9828674415
3796	0.2967471982	0.9828783279
3797	0.2967139839	0.9828821605
3798	0.2966632336	0.9828880157
3799	0.2966185081	0.982893175
3800	0.2965683952	0.9828989548
3801	0.2965295217	0.9829034376
3802	0.2964343062	0.9829144153
3803	0.29639689	0.9829187281
3804	0.2963400148	0.9829252829
3805	0.2963146015	0.9829282113
3806	0.2962217733	0.982938906
3807	0.2961262352	0.9829499094
3808	0.2960682709	0.9829565836
3809	0.2960157134	0.9829626341
3810	0.2959834692	0.9829663455
3811	0.295944821	0.9829707936
3812	0.2959074717	0.9829750916
3813	0.2958138069	0.9829858679
3814	0.2956960392	0.9829994123
3815	0.2956324122	0.9830067278
3816	0.2955539535	0.9830157464
3817	0.2954914227	0.9830229324
3818	0.2954825189	0.9830239555
3819	0.2954801366	0.9830242292
3820	0.2954244605	0.983030626
3821	0.2953973011	0.9830337459
3822	0.2953485927	0.9830393406
3823	0.2952981647	0.9830451319
3824	0.2952690138	0.9830484792
3825	0.295215246	0.9830546523
3826	0.2951766316	0.9830590849
3827	0.2951654656	0.9830603666
3828	0.2951176644	0.9830658528
3829	0.2950728385	0.9830709967
3830	0.2950383923	0.983074949
3831	0.2949248803	0.9830879699
3832	0.2948606376	0.9830953369
3833	0.2947394525	0.9831092293
3834	0.294703188	0.9831133855
3835	0.2945759859	0.9831279599
3836	0.2945475315	0.9831312192
3837	0.2944425652	0.9831432399
3838	0.2943247066	0.983156732
3839	0.2942202732	0.9831686826
3840	0.294163271	0.9831752038
3841	0.2941117406	0.9831810979
3842	0.294004509	0.9831933598
3843	0.2939601931	0.983198426
3844	0.2938157873	0.9832149293
3845	0.2937766529	0.9832194003
3846	0.2937744083	0.9832196567
3847	0.2937668307	0.9832205224
3848	0.2937432239	0.983223219
3849	0.2936685921	0.983231743
3850	0.2935205705	0.9832486425
3851	0.2934975069	0.9832512749
3852	0.2934034735	0.9832620054
3853	0.2933216228	0.9832713429
3854	0.29328657	0.9832753409
3855	0.293241948	0.9832804297
3856	0.2932088811	0.9832842002
3857	0.2931430018	0.9832917109
3858	0.293123527	0.9832939308
3859	0.2931051795	0.9832960221
3860	0.2930521323	0.9833020679
3861	0.293008157	0.9833070789
3862	0.2929630935	0.9833122131
3863	0.2928851934	0.9833210866
3864	0.2927443857	0.9833371199
3865	0.2927277281	0.9833390161
3866	0.2925889236	0.9833548128
3867	0.2925159328	0.9833631166
3868	0.2924585346	0.983369645
3869	0.2924559286	0.9833699414
3870	0.2924255196	0.9833733995
3871	0.2923738353	0.9833792763
3872	0.2923043312	0.9833871776
3873	0.2922128684	0.9833975724
3874	0.2921569579	0.983403925
3875	0.2921396613	0.9834058901
3876	0.2920299909	0.9834183467
3877	0.2919551179	0.9834268483
3878	0.2919009745	0.9834329947
3879	0.2918245627	0.9834416672
3880	0.2918191882	0.9834422771
3881	0.2917403018	0.9834512279
3882	0.2916290375	0.9834638482
3883	0.2915907318	0.983468192
3884	0.2915248134	0.9834756657
3885	0.2914795664	0.9834807947
3886	0.291452889	0.9834838184
3887	0.2914386537	0.9834854317
3888	0.2913464546	0.9834958791
3889	0.2912635569	0.9835052697
3890	0.2912064401	0.9835117383
3891	0.2911334462	0.9835200032
3892	0.2911097893	0.9835226814
3893	0.2910408196	0.983530488
3894	0.2910375153	0.983530862
3895	0.2909915742	0.983536061
3896	0.2909018785	0.9835462092
3897	0.2908613062	0.9835507985
3898	0.2907118669	0.9835676968
3899	0.2906903001	0.9835701348
3900	0.2906456144	0.9835751857
3901	0.2906091307	0.9835793089
3902	0.2905593597	0.983584933
3903	0.2904863537	0.9835931809
3904	0.2904840305	0.9835934433
3905	0.2904545369	0.9835967747
3906	0.2903769848	0.983605533
3907	0.2903143838	0.983612601
3908	0.2902280102	0.9836223506
3909	0.2901664434	0.9836292984
3910	0.2900222473	0.9836455649
3911	0.2900100702	0.9836469382
3912	0.2898796917	0.9836616385
3913	0.2898216663	0.9836681787
3914	0.2897040629	0.9836814302
3915	0.2895916913	0.9836940872
3916	0.2895503693	0.9836987403
3917	0.2894974586	0.9837046973
3918	0.2894562183	0.9837093397
3919	0.2893814926	0.9837177498
3920	0.2893007967	0.9837268293
3921	0.289280315	0.9837291334
3922	0.2892060958	0.9837374814
3923	0.2890742874	0.9837523016
3924	0.2889901946	0.9837617533
3925	0.2889881794	0.9837619798
3926	0.2889673458	0.9837643209
3927	0.2889115054	0.9837705951
3928	0.2888072627	0.9837823045
3929	0.2887096174	0.983793269
3930	0.2886114273	0.983804291
3931	0.2885499824	0.9838111863
3932	0.2885092543	0.983815756
3933	0.2884126255	0.9838265952
3934	0.2884085309	0.9838270544
3935	0.2883328095	0.9838355457
3936	0.2882776179	0.9838417334
3937	0.2882362519	0.9838463703
3938	0.2882052316	0.983849847
3939	0.2881551812	0.9838554559
3940	0.2881444649	0.9838566567
3941	0.288083636	0.9838634719
3942	0.287953047	0.983878098
3943	0.2879208018	0.9838817085
3944	0.2878716154	0.9838872151
3945	0.2878683837	0.9838875768
3946	0.2878494268	0.9838896989
3947	0.2878022375	0.9838949806
3948	0.2877809142	0.983897367
3949	0.2877239578	0.9839037403
3950	0.287606214	0.9839169115
3951	0.2875693407	0.9839210352
3952	0.2875621337	0.9839218411
3953	0.2875175474	0.9839268266
3954	0.2874618023	0.9839330586
3955	0.2873837421	0.9839417834
3956	0.2873407769	0.9839465846
3957	0.2872943293	0.9839517741
3958	0.2872155588	0.9839605731
3959	0.2871537232	0.9839674788
3960	0.2871454902	0.9839683981
3961	0.2870084348	0.9839836983
3962	0.2869907106	0.9839856764
3963	0.286939418	0.9839914002
3964	0.2868265176	0.9840039954
3965	0.2868245693	0.9840042127
3966	0.2867861669	0.9840084957
3967	0.2866711649	0.9840213184
3968	0.2866009474	0.9840291451
3969	0.2865316742	0.9840368647
3970	0.2864696712	0.9840437725
3971	0.2864589267	0.9840449694
3972	0.2864238788	0.9840488733
3973	0.2863914407	0.9840524861
3974	0.2863808262	0.9840536682
3975	0.2863607974	0.9840558986
3976	0.2863576248	0.9840562519
3977	0.2863269891	0.9840596632
3978	0.2863247008	0.984059918
3979	0.2863019947	0.984062446
3980	0.2862988459	0.9840627966
3981	0.286263133	0.9840667724
3982	0.2862308398	0.984070367
3983	0.2861520044	0.9840791407
3984	0.2860694997	0.9840883201
3985	0.2860147501	0.9840944101
3986	0.2859664433	0.9840997824
3987	0.2859050042	0.9841066139
3988	0.2858733133	0.9841101371
3989	0.2858663559	0.9841109105
3990	0.2857298124	0.9841260857
3991	0.2856922139	0.984130263
3992	0.2856452547	0.9841354796
3993	0.2856035944	0.9841401068
3994	0.2856004464	0.9841404564
3995	0.2855712844	0.984143695
3996	0.285512723	0.9841501976
3997	0.285457585	0.9841563188
3998	0.2854152047	0.9841610229
3999	0.285396707	0.9841630759
